Date,Alameda,Alpine,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Out of CA,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Sierra,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Unassigned,Ventura,Yolo,Yuba,SUM,Daily
1/13/2021,65022,73,2940,10351,1500,1681,49758,820,7769,84716,2181,2121,26942,787,81490,18908,2305,5048,959156,13223,11157,331,2838,23077,358,1026,34856,7058,3161,222693,0,17129,500,240384,79174,4635,247434,201580,28382,56700,15027,30407,23495,87602,12037,10155,42,1286,23753,22732,44488,7412,4029,295,44812,3223,0,58635,10051,4505,2923250,37210
1/14/2021,65837,73,2966,10480,1520,1697,50439,821,7851,85524,2195,2176,27140,792,82398,19218,2378,5067,976075,13401,11273,334,2849,23372,360,1029,35238,7147,3203,225155,0,17359,506,244001,80050,4731,250698,204175,28743,57417,15264,30908,23933,88923,12211,10324,44,1296,24033,23033,44974,7479,4109,296,45358,3242,0,60161,10219,4556,2966051,42801
1/15/2021,66904,73,2979,10608,1545,1706,51319,828,7978,86515,2226,2225,27241,816,83547,19480,2434,5094,990632,13554,11429,341,2885,23662,365,1066,35611,7261,3229,227271,0,17591,509,247656,81217,4820,253577,206870,29170,58259,15552,31514,24321,90528,12420,10466,46,1310,24477,23327,45597,7550,4163,298,45857,3258,0,61319,10368,4609,3007473,41422
1/16/2021,68082,73,3012,10752,1603,1747,52281,833,8123,87893,2298,2302,27443,847,84644,19899,2504,5094,1004693,13867,11601,343,2940,24084,367,1088,36183,7386,3278,228553,0,17884,512,251912,80068,4931,256854,209897,29471,59031,15895,32032,24934,92014,12685,10562,49,1316,24990,23731,46266,7627,4233,297,46645,3296,0,62660,10535,4662,3048802,41329
1/17/2021,68888,73,3027,10824,1615,1757,52859,838,8208,88692,2332,2332,27564,866,85362,20031,2572,5094,1014753,14006,11671,344,2964,24418,368,1100,36569,7551,3310,229384,0,18085,515,254828,81118,4997,259006,211787,29789,59516,16089,32419,25255,93189,12857,10607,49,1328,25481,23996,46728,7671,4287,297,47082,3314,0,63579,10649,4700,3078590,29788
1/18/2021,69471,73,3042,10909,1624,1783,53257,840,8269,89215,2348,2355,27673,874,86188,20111,2591,5094,1024297,14127,11728,346,2972,24558,370,1111,36803,7631,3335,231440,0,18170,517,256898,81524,5019,260417,214337,30011,59843,16182,32773,25508,94127,12962,10627,52,1339,25611,24193,46972,7749,4309,296,47391,3345,0,64229,10751,4733,3104320,25730
1/19/2021,69985,73,3050,10976,1629,1797,53672,843,8307,90000,2365,2371,27716,893,86718,20232,2625,5195,1032806,14220,11777,346,2983,24756,373,1116,37112,7702,3353,233486,0,18265,520,259087,82177,5046,261318,216835,30216,60116,16305,33007,25875,94926,13087,10653,52,1346,25792,24259,47332,7781,4338,296,47873,3356,0,65049,10923,4759,3129066,24746
1/20/2021,70346,73,3062,11044,1646,1818,54063,848,8357,90443,2378,2405,27781,903,87240,20391,2646,5199,1038738,14285,11811,346,3010,24874,374,1115,37256,7761,3377,234944,0,18382,523,261604,82701,5095,263648,218555,30412,60501,16389,33218,26215,95440,13147,10746,54,1361,25931,24390,47622,7850,4356,296,48216,3383,0,65833,10986,4794,3150182,21116
1/21/2021,70890,73,3064,11116,1657,1855,54556,850,8399,91042,2390,2438,27948,948,87714,20511,2669,5224,1046591,14369,11861,346,3020,25101,376,1115,37468,7805,3413,236211,0,18499,529,264013,83328,5160,265534,219731,30569,60755,16615,33446,26570,96474,13249,10855,54,1377,26161,24570,47937,7902,4403,297,48599,3394,0,66444,11077,4822,3173384,23202
1/22/2021,71286,73,3068,11191,1682,1864,54862,852,8456,91690,2415,2467,28019,963,88399,20657,2681,5224,1054802,14494,11900,346,3049,25297,378,1119,38239,7859,3436,237198,0,18586,533,265529,83906,5209,266969,222578,30829,60991,16806,33705,26919,96889,13398,10944,54,1384,26328,24791,48249,7958,4458,299,48906,3408,0,66875,11159,4855,3196481,23097
1/23/2021,71679,73,3075,11251,1705,1868,55143,855,8566,92251,2450,2508,28053,989,89095,20805,2673,5269,1065505,14572,11929,346,3047,25476,378,1122,38501,7924,3473,237292,0,18582,539,266794,84461,5232,268264,225558,31131,60683,17125,34003,27175,97646,13487,11031,55,1394,26543,24922,48520,8023,4472,298,49333,3436,0,68069,11240,4899,3220788,24307
1/24/2021,72431,73,3080,11319,1714,1886,55683,855,8587,92816,2465,2578,28188,1009,90213,20891,2724,5269,1073156,14716,12007,351,3093,25750,378,1124,38868,8036,3491,237666,0,18809,543,269981,85166,5290,270287,227195,31412,61552,17234,34274,27685,98561,13624,11059,56,1400,26799,25177,48858,8061,4529,298,49744,3445,0,68860,11367,4945,3246628,25840
1/25/2021,72875,73,3100,11383,1723,1912,55991,855,8648,93383,2469,2603,28256,1017,90564,20988,2730,5269,1079672,14790,12060,355,3111,25892,381,1125,39100,8088,3509,237708,0,18926,544,271375,85716,5308,271149,228632,31610,61838,17347,34510,28025,99109,13701,11081,56,1410,26936,25293,49179,8105,4557,298,49961,3451,0,69448,11437,4971,3263603,16975
1/26/2021,73481,74,3139,11469,1733,1926,56346,856,8703,93753,2475,2628,28332,1020,91119,21081,2749,5309,1085488,14856,12134,357,3133,26079,388,1132,39358,8177,3554,239175,0,19021,547,272747,86133,5322,271749,230066,31773,62466,17500,34771,28292,99685,13779,11137,57,1416,27147,25408,49632,8149,4594,296,50338,3480,0,70082,11524,5017,3282152,18549
1/27/2021,73836,74,3142,11520,1747,1934,56595,859,8732,94011,2487,2647,28396,1025,91762,21141,2751,5309,1091712,14926,12171,358,3153,26166,395,1143,39555,8219,3576,240314,0,19113,555,274206,86506,5356,273211,231481,32002,62725,17606,34960,28418,100207,13851,11215,58,1424,27277,25498,49846,8175,4612,296,50478,3493,0,70874,11593,5043,3299735,17583
1/28/2021,74415,74,3150,11581,1757,1943,57019,862,8790,94568,2490,2703,28532,1041,92327,21266,2773,5334,1098411,15038,12223,358,3168,26358,398,1143,39747,8265,3597,241648,0,19264,558,275805,86787,5416,274543,232970,32120,63245,17770,35276,28663,100949,13931,11291,57,1431,27465,25701,50162,8218,4646,296,50833,3501,0,71504,11670,5069,3320120,20385
1/29/2021,74875,74,3160,11677,1768,1950,57348,865,8828,95153,2517,2724,28600,1050,92992,21409,2793,5393,1104720,15118,12290,362,3189,26612,398,1151,39992,8308,3633,243212,0,19388,559,277017,87420,5459,275599,234640,32237,63533,17933,35584,29107,101492,14060,11343,57,1442,27655,25847,50491,8263,4677,296,51097,3512,0,72138,11787,5094,3339888,19768
1/30/2021,75294,74,3208,11742,1774,1965,57795,865,8897,95732,2531,2759,28718,1070,93628,21553,2810,5393,1111391,15184,12371,367,3212,26829,404,1155,40309,8374,3646,244562,0,19455,565,278685,87492,5474,276811,236768,32379,63769,18020,35815,29350,101955,14135,11410,57,1451,27817,25948,50742,8308,4717,295,51417,3537,0,72572,11874,5118,3359548,19660
1/31/2021,75656,74,3239,11789,1789,1971,58115,865,8916,96128,2542,2784,28765,1074,94113,21663,2827,5393,1116948,15242,12444,367,3241,26974,405,1158,40500,8436,3665,245978,0,19537,565,279726,87670,5499,277703,238042,32519,64038,18116,36024,29582,102473,14222,11444,57,1455,27986,26066,51040,8371,4745,296,51692,3548,0,73293,11949,5148,3375867,16319
2/1/2021,76059,74,3263,11848,1796,1985,58360,865,8939,96600,2546,2790,28793,1074,94467,21713,2844,5413,1121107,15326,12492,368,3253,27039,406,1157,40689,8481,3684,247035,0,19617,565,280654,87982,5508,278215,239142,32671,64211,18196,36211,29858,102958,14291,11469,56,1455,28152,26153,51222,8395,4753,296,51903,3563,0,73775,12008,5162,3388907,13040
2/2/2021,76333,76,3304,11896,1797,2000,58588,868,9007,96908,2558,2802,28888,1076,94994,21761,2858,5413,1124975,15352,12519,371,3271,27192,413,1159,40886,8537,3698,247886,0,19665,571,281569,88245,5520,278732,240050,32769,64388,18325,36372,29980,103369,14341,11517,56,1472,28272,26197,51444,8422,4779,296,52136,3577,0,74244,12078,5190,3400962,12055
2/3/2021,76674,78,3310,11952,1810,2009,58804,869,9030,97149,2570,2818,28939,1073,95554,21816,2870,5421,1129730,15367,12558,373,3297,27293,415,1158,41029,8566,3722,248510,0,19700,570,282721,88564,5540,279755,241018,32975,64671,18438,36601,30157,103780,14384,11580,56,1491,28370,26298,51769,8461,4801,296,52322,3597,0,74821,12132,5203,3414835,13873
2/4/2021,77132,78,3317,11990,1820,2014,59045,870,9093,97567,2576,2845,28993,1086,95993,21907,2883,5435,1134595,15470,12583,374,3302,27407,416,1165,41166,8605,3740,249195,0,19767,573,283585,88812,5568,280526,242616,33113,65080,18577,36815,30390,104287,14494,11629,56,1497,28505,26420,52013,8483,4822,297,52528,3614,0,75304,12182,5214,3429429,14594
2/5/2021,77432,72,3328,12035,1830,2024,59253,874,9133,97982,2596,2875,29060,1106,96514,22018,2907,5435,1138970,15520,12631,374,3336,27541,419,1169,41405,8630,3758,250300,0,19821,589,284440,89158,5583,281261,244069,33236,65279,18674,36963,30520,104621,14565,11675,56,1500,28597,26571,52237,8525,4850,298,52751,3624,0,75675,12226,5224,3443115,13686
2/6/2021,77889,78,3336,12100,1844,2030,59627,879,9183,98434,2615,2898,29100,1115,96862,22157,2921,5435,1143591,15580,12683,378,3380,27663,420,1171,41571,8671,3775,251079,0,19903,595,285534,89705,5597,282059,245334,33456,65562,18810,37206,30725,105150,14636,11736,57,1515,28760,26715,52556,8567,4875,301,53013,3641,0,76164,12267,5256,3458160,15045
2/7/2021,78230,78,3373,12137,1849,2035,59902,881,9208,98696,2622,2913,29105,1126,97249,22181,2941,5435,1146483,15625,12724,379,3413,27767,424,1177,41697,8733,3794,252311,0,19973,595,286113,90101,5629,282680,246564,33639,65786,18879,37369,30897,105634,14682,11747,57,1522,28882,26837,52798,8597,4893,302,53234,3648,0,76498,12341,5278,3469663,11503
2/8/2021,78474,79,3374,12158,1852,2044,60111,885,9241,98982,2633,2920,29120,1128,97522,22236,2950,5489,1149346,15666,12746,380,3420,27884,429,1177,41791,8751,3822,253289,0,20027,595,286738,90458,5635,283048,247462,33721,65899,18958,37471,31071,105939,14720,11759,58,1532,28960,26917,52983,8608,4902,306,53411,3677,0,76820,12375,5297,3479246,9583
2/9/2021,78762,79,3378,12200,1859,2058,60381,886,9279,99309,2643,2922,29105,1139,98187,22282,2956,5492,1152430,15698,12778,380,3434,27973,427,1179,41903,8781,3838,253900,0,20098,595,287323,90572,5649,283391,248051,33832,66102,19031,37614,31218,106296,14764,11786,58,1535,29087,26984,53214,8623,4917,306,53539,3703,0,77091,12427,5317,3488761,9515
2/10/2021,79091,79,3379,12233,1862,2066,60568,888,9299,99489,2648,2942,29121,1140,98636,22303,2976,5492,1155491,15714,12807,381,3460,28058,426,1182,42001,8801,3844,254417,0,20160,600,287594,90850,5675,284023,248861,34015,66250,19092,37711,31323,106585,14818,11838,59,1546,29157,27041,53341,8653,4948,308,53676,3721,0,77417,12484,5323,3497863,9102
2/11/2021,79313,79,3399,12264,1868,2076,60715,894,9319,99807,2656,2972,29146,1146,99087,22386,3003,5498,1158794,15775,12838,385,3485,28148,430,1185,42118,8809,3873,255254,0,20221,603,288196,91190,5693,284774,249974,34139,66499,19160,37827,31487,106932,14902,11868,59,1553,29209,27133,53548,8672,4966,309,53831,3746,0,77743,12512,5343,3508811,10948
2/12/2021,79712,79,3412,12297,1872,2091,60964,901,9346,100186,2667,2980,29249,1158,99570,22478,3013,5498,1161926,15815,12876,386,3512,28280,437,1184,42289,8817,3881,255254,0,20278,625,288690,91460,5706,285329,250791,34254,66757,19236,37951,31571,107305,14967,11893,59,1557,29320,27229,53772,8692,4973,309,53995,3766,0,78003,12551,5358,3518527,9716
2/13/2021,80006,79,3418,12348,1875,2092,61190,908,9382,100494,2674,2993,29285,1170,100025,22535,3026,5498,1164880,15849,12913,386,3531,28371,438,1188,42396,8841,3895,256510,0,20323,627,289192,91610,5718,285856,251682,34370,66904,19353,38136,31716,107675,15018,11923,61,1572,29411,27326,53947,8709,4988,312,54168,3783,0,78282,12585,5373,3528816,10289
2/14/2021,80205,79,3429,12367,1878,2100,61362,911,9415,100776,2676,3012,29303,1179,100290,22562,3031,5498,1166552,15890,12940,388,3540,28434,439,1192,42509,8858,3915,256889,0,20422,631,289444,92068,5726,286127,252250,34464,67052,19424,38250,31868,107966,15046,11935,61,1576,29477,27437,54057,8725,4995,313,54306,3795,0,78549,12611,5398,3535592,6776
2/15/2021,80411,79,3440,12378,1883,2107,61537,913,9443,100967,2677,3017,29308,1186,100434,22601,3031,5498,1168372,15913,12966,388,3546,28495,439,1190,42582,8869,3921,256889,0,20475,631,289718,92307,5735,286351,252943,34554,67205,19450,38360,31938,108188,15065,11951,61,1581,29556,27532,54209,8735,4999,315,54442,3825,0,78707,12625,5404,3541342,5750
2/16/2021,80531,79,3444,12407,1884,2114,61664,913,9463,101137,2684,3014,29324,1193,100586,22614,3043,5546,1169688,15926,12991,388,3554,28570,439,1192,42647,8886,3929,257589,0,20482,630,289916,92467,5745,286437,253641,34599,67278,19486,38435,31996,108314,15085,11962,61,1588,29577,27557,54342,8754,5010,316,54583,3827,0,78864,12677,5417,3546485,5143
2/17/2021,80674,79,3446,12432,1888,2118,61828,920,9475,101360,2689,3026,29343,1199,100849,22652,3059,5546,1171865,15945,13040,388,3559,28677,440,1192,42708,8897,3978,257816,0,20523,634,290274,92537,5748,286962,254180,34671,67390,19528,38520,32062,108512,15099,11998,61,1589,29620,27591,54482,8764,5021,318,54680,3837,0,79059,12726,5431,3552905,6420
2/18/2021,80892,79,3448,12456,1885,2120,61976,929,9478,101565,2696,3043,29350,1215,101157,22687,3072,5546,1174340,15994,13054,389,3585,28732,440,1194,42797,8909,3995,258182,0,20552,635,290603,92711,5784,287408,254990,34768,67475,19551,38583,32190,108775,15148,12040,61,1599,29681,27700,54599,8737,5039,325,54807,3842,0,79274,12771,5444,3560297,7392
2/19/2021,81106,80,3459,12491,1868,2124,62126,932,9511,101832,2700,3057,29375,1215,101370,22765,3084,5558,1176843,16046,13078,389,3593,28853,442,1198,42924,8931,4023,258567,0,20581,635,290970,93056,5787,287744,255802,34867,67626,19628,38658,32348,108968,15188,12065,61,1604,29716,27784,54746,8748,5047,325,54920,3848,0,79424,12831,5462,3567979,7682
2/20/2021,81288,80,3464,12511,1870,2124,62316,937,9541,102112,2701,3093,29398,1229,101613,22817,3095,5558,1179149,16100,13106,389,3600,28938,442,1199,43032,8942,4047,258991,0,20633,637,291313,93303,5797,288149,256513,34947,67777,19707,38775,32434,109298,15212,12085,61,1609,29774,27894,54925,8764,5057,331,55055,3855,0,79602,12864,5472,3575525,7546
2/21/2021,81445,80,3467,12530,1872,2126,62477,942,9557,102271,2704,3116,29406,1235,101738,22829,3106,5558,1180505,16125,13131,392,3602,28980,443,1201,43094,8961,4056,259305,0,20681,636,291613,93536,5804,288416,257030,35027,67863,19749,38853,32521,109565,15237,12107,61,1614,29807,27987,55020,8770,5059,333,55139,3860,0,79710,12896,5482,3580630,5105
2/22/2021,81597,80,3470,12532,1874,2130,62594,948,9571,102500,2712,3115,29409,1251,101849,22849,3113,5591,1181469,16155,13154,393,3602,29052,443,1201,43129,8982,4061,259581,0,20719,636,291801,93739,5814,288544,257351,35087,67939,19771,38951,32571,109796,15254,12117,61,1616,29845,28047,55140,8782,5062,334,55225,3888,0,79809,12915,5491,3584712,4082
2/23/2021,81752,80,3472,12570,1875,2132,62731,953,9600,102676,2716,3128,29455,1253,102137,22890,3127,5594,1183496,16186,13181,393,3607,29097,442,1201,43178,8999,4075,259857,0,20748,637,292155,93905,5822,288852,257805,35140,68033,19808,39074,32636,110044,15273,12153,61,1624,29883,28085,55280,8850,5068,340,55316,3896,0,79961,12956,5505,3590763,6051
2/24/2021,81878,80,3476,12602,1876,2133,62896,960,9624,102743,2717,3143,29487,1256,102332,22926,3140,5594,1185559,16230,13211,394,3608,29184,444,1201,43240,9008,4090,260157,0,20792,637,292386,94021,5835,289163,258463,35208,68174,19885,39175,32718,110270,15300,12176,61,1631,29918,28160,55400,8862,5079,343,55391,3919,0,80115,12987,5514,3596772,6009
2/25/2021,81993,81,3480,12613,1880,2133,63030,966,9643,102980,2726,3149,29503,1267,102627,22959,3147,5601,1187542,16254,13235,394,3610,29275,444,1202,43311,9031,4103,260348,0,20811,637,292647,94246,5844,289530,258982,35289,68292,19913,39285,32789,110523,15334,12204,61,1640,29960,28214,55522,8873,5091,347,55497,3926,0,80274,13019,5520,3602797,6025
2/26/2021,82200,81,3489,12637,1885,2136,63234,968,9669,103189,2728,3173,29540,1274,102998,22979,3159,5601,1189232,16280,13259,395,3617,29348,445,1203,43359,9047,4116,260721,0,20864,639,292899,94478,5851,289725,258982,35367,68407,19939,39335,32883,110769,15372,12234,61,1654,29995,28276,55623,8891,5096,348,55608,3928,0,80419,13048,5529,3608182,5385
2/27/2021,82383,81,3495,12659,1887,2140,63368,978,9705,103388,2733,3188,29557,1278,103143,23020,3162,5601,1190894,16313,13302,395,3623,29395,446,1203,43417,9071,4124,261022,0,20884,639,293181,94582,5859,290066,259641,35419,68499,19993,39411,32965,110964,15397,12257,62,1660,30063,28355,55724,8905,5099,348,55713,3931,0,80510,13066,5541,3613705,5523
2/28/2021,82547,81,3498,12667,1893,2142,63509,981,9715,103557,2739,3200,29564,1285,103295,23035,3170,5601,1191923,16343,13320,395,3626,29449,447,1204,43435,9086,4136,261220,0,20936,639,293357,94775,5865,290222,260091,35453,68585,20005,39473,33038,111161,15417,12266,62,1662,30104,28413,55815,8910,5105,348,55789,3937,0,80639,13083,5552,3617765,4060
3/1/2021,82627,82,3502,12678,1897,2143,63586,982,9718,103721,2743,3200,29575,1288,103422,23057,3170,5624,1192954,16355,13331,395,3629,29479,447,1204,43450,9089,4143,261408,0,20966,639,293477,94863,5865,290300,260625,35487,68631,20015,39511,33070,111292,15424,12270,62,1663,30130,28443,55894,8910,5110,348,55837,3939,0,80742,13086,5557,3621055,3290
3/2/2021,82728,82,3507,12709,1902,2144,63686,983,9749,103854,2744,3205,29596,1295,103622,23074,3175,5623,1194333,16384,13357,395,3630,29506,449,1203,43471,9113,4147,261608,0,20994,639,293648,95009,5863,290538,261001,35564,68713,20040,39564,33126,111443,15461,12295,62,1669,30179,28484,55967,8917,5112,352,55923,3940,0,80846,13101,5566,3625290,4235
3/3/2021,82798,82,3511,12718,1905,2146,63802,988,9754,103990,2746,3217,29611,1297,103756,23086,3181,5623,1196017,16416,13388,395,3633,29533,450,1203,43488,9123,4175,261798,0,21020,642,293796,95139,5867,290764,261353,35624,68819,20068,39606,33193,111603,15497,12317,62,1683,30220,28530,56060,8925,5116,353,55970,3946,0,80955,13124,5570,3629652,4362
3/4/2021,82943,82,3514,12738,1908,2146,63926,989,9766,104138,2749,3233,29623,1303,103894,23103,3187,5623,1198178,16465,13412,395,3638,29579,454,1209,43531,9127,4186,261976,0,21072,645,294046,95311,5874,291040,261861,35664,68902,20113,39643,33256,111808,15521,12351,62,1686,30260,28603,56151,8934,5119,353,56051,3949,0,81088,13129,5574,3635081,5429
3/5/2021,83043,84,3518,12756,1914,2152,64026,995,9783,104317,2757,3255,29651,1312,104057,23144,3191,5633,1200128,16497,13450,395,3646,29644,455,1209,43565,9142,4199,262241,0,21151,646,294263,95514,5883,291277,262360,35713,69022,20152,39724,33306,112001,15546,12372,62,1688,30307,28642,56244,8961,5121,353,56148,3950,0,81274,13154,5587,3640580,5499
3/6/2021,83140,84,3521,12772,1916,2152,64183,1000,9800,104520,2757,3281,29699,1315,104181,23177,3195,5623,1201868,16521,13465,395,3648,29682,456,1210,43601,9162,4210,262550,0,21212,645,294419,95671,5886,291378,262781,35751,69154,20189,39803,33348,112187,15553,12392,62,1692,30358,28709,56339,8972,5125,353,56215,3953,0,81347,13186,5595,3645359,4779
3/7/2021,83244,84,3523,12783,1918,2154,64295,1010,9818,104718,2760,3295,29714,1323,104242,23186,3198,5623,1203152,16552,13489,395,3650,29740,456,1211,43624,9170,4218,262674,0,21254,646,294582,95861,5888,291503,262781,35790,69255,20214,39855,33391,112364,15567,12401,62,1695,30386,28760,56438,8985,5131,353,56299,3955,0,81397,13223,5607,3648862,3503
3/8/2021,83375,84,3524,12791,1921,2155,64390,1012,9823,104859,2765,3299,29730,1323,104307,23215,3201,5633,1204018,16568,13506,396,3659,29756,456,1212,43632,9179,4226,262849,0,21290,646,294676,96010,5890,291543,262968,35835,69324,20258,39914,33467,112505,15582,12414,62,1704,30427,28800,56498,8990,5135,353,56350,3954,0,81440,13235,5621,3651755,2893
3/9/2021,83451,85,3528,12802,1925,2158,64464,1017,9834,104962,2767,3309,29745,1327,104443,23231,3208,5629,1205327,16580,13515,396,3665,29792,456,1215,43664,9188,4229,262995,0,21321,650,294784,96081,5893,291628,263748,35859,69409,20278,39959,33488,112588,15617,12444,62,1711,30451,28831,56562,8999,5141,355,56427,3962,0,81448,13251,5630,3655484,3729
3/10/2021,83534,85,3530,12808,1925,2160,64524,1020,9839,105110,2771,3318,29755,1331,104509,23256,3213,5629,1206740,16587,13530,396,3672,29844,457,1216,43699,9198,4241,263111,0,21347,650,294936,96163,5904,291804,264097,35897,69519,20323,39997,33532,112733,15646,12462,62,1724,30474,28871,56655,9003,5145,355,56472,3964,0,81533,13258,5636,3659170,3686
3/11/2021,83648,85,3532,12822,1927,2161,64625,1027,9847,105287,2775,3325,29749,1338,104564,23275,3220,5629,1208024,16610,13539,396,3674,29920,459,1218,43719,9206,4252,263279,0,21387,651,295123,96285,5909,291983,264527,35940,69576,20365,40016,33587,112880,15669,12479,62,1732,30502,28911,56739,9018,5154,355,56541,3967,0,81623,13279,5645,3663037,3867
3/12/2021,83742,85,3537,12840,1928,2161,64741,1033,9855,105474,2778,3338,29779,1342,104763,23328,3232,5629,1209849,16647,13559,396,3675,29984,459,1218,43753,9213,4270,263471,0,21423,652,295292,96437,5910,292235,264527,35982,69544,20387,40065,33639,113033,15704,12488,63,1734,30545,28948,56855,9025,5161,358,56616,3969,0,81628,13301,5655,3667255,4218
3/13/2021,83855,85,3538,12847,1951,2160,64848,1041,9857,105625,2781,3348,29809,1347,104814,23360,3241,5629,1209661,16669,13575,396,3681,30026,459,1219,43783,9223,4280,263653,0,21456,653,295454,96575,5916,292409,265273,36011,69552,20409,40118,33671,113169,15735,12368,63,1737,30564,28996,56973,9033,5171,359,56669,3970,0,81627,13334,5670,3669696,2441
3/14/2021,83961,85,3538,12857,1951,2161,64967,1048,9867,105782,2782,3358,29837,1349,104878,23388,3245,5629,1210270,16693,13591,396,3683,30069,460,1218,43803,9227,4292,263823,0,21509,653,295603,96728,5922,292479,265471,36046,69658,20427,40174,33700,113287,15747,12369,63,1740,30596,29036,57027,9043,5174,361,56705,3970,0,81545,13376,5676,3672293,2597
3/15/2021,84007,85,3540,12862,1953,2161,65008,1048,9871,105860,2786,3360,29841,1349,104943,23393,3245,5631,1210663,16695,13596,398,3685,30093,460,1218,43811,9229,4295,263994,0,21537,653,295647,96804,5924,292514,265649,36060,69734,20436,40195,33717,113369,15761,12376,63,1743,30629,29056,57087,9047,5175,362,56738,3970,0,81566,13383,5678,3673953,1660
3/16/2021,84107,85,3544,12879,1957,2160,65113,1048,9886,105994,2795,3374,29864,1349,105020,23424,3254,5632,1210961,16713,13608,399,3693,30123,461,1219,43826,9242,4305,264033,0,21568,654,295832,96918,5924,292687,265906,36077,69981,20460,40236,33747,113487,15790,12397,63,1745,30670,29095,57147,9055,5186,362,56791,3972,0,81612,13416,5690,3676536,2583
3/17/2021,84203,85,3545,12896,1958,2160,65192,1053,9889,106107,2801,3388,29891,1354,105144,23441,3259,5632,1211739,16728,13617,400,3695,30176,461,1224,43864,9252,4319,264216,0,21603,656,295953,97049,5934,292885,266317,36122,70231,20488,40269,33777,113628,15831,12410,63,1747,30693,29124,57268,9067,5197,363,56833,3972,0,81596,13423,5698,3679886,3350
3/18/2021,84274,86,3547,12907,1966,2160,65270,1059,9898,106255,2808,3404,29915,1357,105222,23460,3268,5634,1212648,16754,13625,400,3700,30247,461,1227,43911,9276,4328,264335,0,21657,659,296101,97224,5935,293014,266756,36154,70455,20528,40306,33833,113765,15862,12427,63,1750,30727,29163,57366,9084,5210,365,56878,3976,0,81648,13438,5707,3683453,3567
3/19/2021,84357,86,3549,12921,1969,2161,65365,1071,9912,106383,2816,3411,29949,1359,105368,23476,3270,5634,1213288,16773,13632,401,3709,30306,461,1256,43931,9289,4330,264478,0,21690,661,296256,97343,5938,293251,267177,36187,70681,20548,40325,33878,113882,15890,12474,63,1751,30773,29182,57510,9090,5213,365,56918,3980,0,81704,13452,5710,3686803,3350
3/20/2021,84474,86,3552,12932,1973,2161,65486,1077,9928,106541,2822,3422,29975,1365,105441,23525,3288,5634,1213792,16788,13661,402,3709,30342,461,1268,43954,9307,4338,264600,0,21746,663,296405,97538,5933,293442,267536,36222,70842,20588,40390,33917,114035,15917,12583,64,1755,30819,29214,57683,9099,5224,365,56982,3984,0,81774,13481,5717,3690222,3419
3/21/2021,84546,86,3553,12943,1974,2163,65555,1078,9940,106647,2824,3425,30005,1366,105499,23533,3294,5634,1214178,16793,13690,402,3721,30380,461,1275,43962,9315,4344,264721,0,21763,664,296515,97685,5935,293488,267728,36273,70916,20622,40421,33938,114139,15928,12587,64,1758,30854,29239,57780,9106,5231,365,57029,3987,0,81821,13490,5721,3692354,2132
3/22/2021,84613,86,3556,12952,1975,2163,65609,1084,9953,106736,2828,3426,30049,1366,105542,23545,3298,5637,1214754,16804,13697,403,3723,30408,462,1275,43973,9321,4349,264849,0,21794,663,296582,97809,5937,293534,267917,36308,71020,20645,40458,33953,114230,15941,12591,64,1760,30873,29264,57850,9109,5234,365,57055,3988,0,81853,13498,5724,3694455,2101
3/23/2021,84669,86,3558,12970,1983,2164,65670,1084,9964,106836,2830,3428,30071,1367,105625,23556,3302,5637,1215179,16808,13711,405,3722,30428,462,1275,43994,9332,4359,264989,0,21823,663,296669,97955,5939,293651,268160,36343,71127,20655,40468,33971,114300,15971,12608,64,1759,30911,29278,57920,9124,5237,365,57097,3991,0,81896,13511,5727,3696647,2192
3/24/2021,84745,86,3563,12996,1987,2166,65719,1089,9967,106936,2836,3437,30076,1371,105810,23575,3315,5637,1215772,16819,13725,406,3730,30468,461,1255,44017,9343,4372,265219,0,21866,663,296770,98067,5942,293767,268417,36382,71220,20668,40520,34011,114415,16003,12618,64,1766,30940,29294,58039,9134,5250,365,57127,3995,0,81962,13525,5733,3699421,2774
3/25/2021,84822,86,3564,13018,1994,2169,65787,1097,9980,107116,2842,3446,30103,1372,105868,23593,3320,5637,1216319,16839,13739,408,3734,30519,463,1247,44039,9354,4384,265356,0,21907,665,296854,98274,5945,293919,268627,36436,71343,20724,40584,34058,114539,16037,12639,64,1767,30972,29325,58109,9154,5251,365,57179,3996,0,82021,13543,5749,3702261,2840
3/26/2021,84922,86,3566,13026,2001,2170,65884,1103,10002,107260,2848,3454,30126,1372,105912,23614,3322,5649,1217116,16857,13757,408,3734,30565,464,1248,44065,9382,4406,265536,0,21954,665,296975,98494,5950,294103,269049,36470,71552,20767,40636,34097,114623,16066,12655,64,1770,31031,29370,58215,9167,5255,366,57223,3999,0,82102,13555,5762,3705790,3529
